user_id,country,age,signup_date,subscription_type,subscription_status,months_inactive,inactive_3_months_flag,ad_interaction,ad_conversion_to_subscription,music_suggestion_rating_1_to_5,avg_listening_hours_per_week,favorite_genre,most_liked_feature,desired_future_feature,primary_device,playlists_created,avg_skips_per_day
31225,Netherlands,45,2020-12-04,Free,Inactive,3,1,No,No,2,6.65,Afrobeat,Playlists,Better AI Recommendations,Desktop,4,6
17221,Norway,19,2022-02-04,Student,Inactive,3,1,No,No,1,6.1,Synthwave,Podcasts,Offline Party Mode,Mobile,5,14
44807,China,56,2020-01-22,Free,Active,7,1,No,No,2,13.34,Electronic,AI DJ,Mood-based Auto Playlists,Mobile,6,4
35173,Japan,55,2021-12-04,Premium Family,Active,2,0,Yes,No,3,8.34,Blues,Radio,Lyrics Translation,Desktop,11,10
32428,Spain,29,2022-05-09,Free,Active,0,0,No,No,4,14.76,Punk,Discover Weekly,Offline Party Mode,Desktop,5,13
4583,Egypt,36,2018-05-30,Free,Active,0,0,No,No,5,10.76,J-Pop,Daily Mix,Concert Alerts,Mobile,6,5
17808,South Africa,22,2022-05-02,Premium Individual,Active,0,0,Yes,No,5,10.08,Bollywood,Discover Weekly,Concert Alerts,Smart Speaker,5,4
26615,Thailand,24,2023-06-13,Free,Active,0,0,No,No,5,17.03,Jazz,Podcasts,Mood-based Auto Playlists,Desktop,11,12
49237,Turkey,58,2021-10-23,Student,Active,1,0,No,No,3,7.48,Funk,Lyrics,HiFi Audio,Tablet,4,14
18976,Thailand,34,2020-10-01,Premium Individual,Active,1,0,No,No,5,14.19,Latin,Playlists,Lyrics Translation,Mobile,7,14
31947,Italy,39,2024-09-28,Premium Individual,Active,6,1,Yes,Yes,5,5.76,Lo-fi,Discover Weekly,AI DJ,Desktop,6,12
13244,Colombia,25,2025-03-26,Premium Family,Active,1,0,No,No,4,11.37,Punk,Radio,Mood-based Auto Playlists,Desktop,6,10
34373,Australia,58,2026-12-13,Premium Family,Active,0,0,Yes,No,3,9.36,Latin,Discover Weekly,Mood-based Auto Playlists,Desktop,6,7
18863,Egypt,37,2024-03-01,Premium Individual,Active,0,0,No,No,1,3.42,Pop,Podcasts,Better AI Recommendations,Car System,15,16
47088,Russia,31,2018-12-23,Premium Individual,Active,0,0,No,No,1,8.41,Lo-fi,Podcasts,VR Concert Experience,Mobile,11,8
5658,Colombia,17,2026-01-12,Premium Individual,Active,0,0,No,No,3,12.43,Rock,Podcasts,VR Concert Experience,Tablet,7,17
36497,Italy,32,2022-03-31,Premium Duo,Active,1,0,Yes,No,3,4.32,R&B,Radio,VR Concert Experience,Mobile,5,14
38255,Japan,17,2021-09-08,Premium Duo,Active,0,0,No,No,4,14.92,Hip-Hop,Offline Mode,AI DJ,Desktop,5,2
17238,Saudi Arabia,39,2022-05-18,Premium Duo,Active,0,0,No,No,5,11.08,Ambient,Daily Mix,VR Concert Experience,Car System,5,4
23367,USA,41,2023-12-11,Premium Individual,Active,1,0,No,No,4,6.27,Electronic,Playlists,AI DJ,Mobile,7,13
19572,Egypt,38,2020-12-13,Premium Duo,Active,1,0,No,No,3,17.24,Synthwave,Radio,Better AI Recommendations,Mobile,3,6
39577,Nigeria,48,2021-12-05,Premium Individual,Active,0,0,No,No,3,15.92,Folk,Playlists,Mood-based Auto Playlists,Car System,13,12
14637,Japan,58,2019-12-07,Free,Active,1,0,No,No,5,10.77,Blues,Radio,Lyrics Translation,Smart Speaker,4,10
34198,Canada,58,2021-01-14,Premium Family,Active,0,0,Yes,No,5,4.24,Pop,Lyrics,HiFi Audio,Desktop,9,5
6545,Norway,30,2020-09-10,Premium Individual,Active,0,0,No,No,3,9.33,K-Pop,Discover Weekly,VR Concert Experience,Desktop,4,4
25847,Indonesia,28,2020-07-22,Premium Individual,Active,2,0,No,No,3,11.92,K-Pop,Daily Mix,Concert Alerts,Mobile,2,11
18458,Egypt,42,2022-06-29,Premium Individual,Active,0,0,No,No,3,5.68,Techno,Offline Mode,Better AI Recommendations,Desktop,15,7
13657,India,41,2022-05-14,Free,Active,0,0,No,No,4,15.27,J-Pop,Daily Mix,Lyrics Translation,Mobile,7,12
14588,France,30,2021-11-22,Free,Active,1,0,No,No,5,3.94,Techno,Offline Mode,Better AI Recommendations,Car System,9,10
31244,Brazil,27,2018-01-15,Free,Active,0,0,No,No,5,4.34,K-Pop,Playlists,Mood-based Auto Playlists,Mobile,13,7
2383,Nigeria,32,2018-09-13,Premium Family,Active,0,0,No,No,4,8.64,Electronic,Daily Mix,Better AI Recommendations,Mobile,13,9
25415,USA,33,2024-08-18,Premium Individual,Active,1,0,No,No,5,8.0,Lo-fi,Podcasts,Better AI Recommendations,Mobile,4,12
8079,Argentina,17,2024-05-16,Premium Individual,Active,3,1,Yes,No,2,15.1,Funk,Offline Mode,Concert Alerts,Car System,5,10
48757,Thailand,23,2021-03-04,Premium Individual,Inactive,3,1,No,No,4,13.8,Classical,Playlists,Lyrics Translation,Desktop,12,4
42387,Thailand,31,2021-11-10,Premium Duo,Active,0,0,Yes,No,4,6.37,Ambient,Discover Weekly,Lyrics Translation,Smart Speaker,4,4
8317,South Africa,37,2024-02-23,Student,Active,1,0,No,No,1,17.91,Electronic,Radio,VR Concert Experience,Mobile,7,7
17573,Netherlands,33,2018-09-17,Student,Active,1,0,No,No,5,7.06,Country,Offline Mode,AI DJ,Desktop,8,9
10201,Russia,32,2021-11-22,Premium Individual,Active,1,0,No,No,3,13.09,Latin,Podcasts,Better AI Recommendations,Mobile,7,12
42257,Egypt,50,2018-03-12,Free,Active,1,0,No,No,4,7.69,Afrobeat,Offline Mode,Offline Party Mode,Desktop,9,6
43336,Mexico,40,2022-04-26,Free,Active,1,0,No,No,1,13.64,Electronic,Offline Mode,Concert Alerts,Desktop,2,13
12622,Netherlands,46,2020-09-12,Free,Inactive,3,1,No,No,1,1.86,Classical,Discover Weekly,Offline Party Mode,Car System,14,10
16487,Japan,39,2021-11-17,Premium Family,Inactive,4,1,Yes,Yes,1,4.81,Classical,Daily Mix,Better AI Recommendations,Mobile,5,7
19259,Italy,54,2021-12-07,Free,Active,0,0,Yes,Yes,2,19.95,Hip-Hop,Daily Mix,Concert Alerts,Mobile,9,17
42928,Germany,53,2018-08-18,Premium Individual,Active,0,0,No,No,4,5.55,Folk,AI DJ,Offline Party Mode,Mobile,4,11
44169,Saudi Arabia,28,2023-10-18,Premium Individual,Inactive,3,1,Yes,Yes,5,11.89,Indie,Playlists,AI DJ,Desktop,5,9
1935,South Africa,34,2024-05-23,Student,Active,0,0,No,No,3,1.23,K-Pop,AI DJ,Offline Party Mode,Mobile,7,6
34798,Norway,20,2018-07-23,Premium Individual,Active,1,0,Yes,No,3,12.7,Funk,AI DJ,Better AI Recommendations,Car System,9,9
45914,Saudi Arabia,52,2020-08-07,Premium Individual,Active,0,0,Yes,No,5,3.02,Electronic,Lyrics,Offline Party Mode,Desktop,9,9
33787,Japan,56,2023-12-26,Free,Active,0,0,Yes,No,1,9.76,Reggae,Radio,AI DJ,Mobile,10,11
26121,Nigeria,55,2018-11-10,Premium Individual,Active,2,0,Yes,No,5,9.53,Ambient,Daily Mix,AI DJ,Car System,7,14
35844,Saudi Arabia,28,2018-09-22,Premium Individual,Active,2,0,No,No,1,3.09,Afrobeat,Radio,Lyrics Translation,Mobile,14,8
15919,Netherlands,45,2018-10-25,Premium Family,Active,0,0,No,No,4,8.28,Bollywood,Daily Mix,Concert Alerts,Car System,8,13
3831,Russia,54,2021-03-24,Free,Inactive,3,1,No,No,2,0.93,Blues,AI DJ,Offline Party Mode,Mobile,7,8
28039,Nigeria,52,2023-08-03,Free,Active,0,0,No,No,4,11.91,Techno,AI DJ,Vocal Remover,Desktop,10,7
34196,Spain,18,2022-08-10,Free,Active,0,0,No,No,3,10.86,Lo-fi,Playlists,Offline Party Mode,Mobile,10,13
16155,Thailand,38,2020-01-09,Premium Individual,Active,2,0,No,No,4,13.54,Blues,Lyrics,AI DJ,Desktop,8,11
4991,Japan,44,2022-05-09,Student,Active,1,0,Yes,No,4,10.05,R&B,Offline Mode,Offline Party Mode,Desktop,7,8
12043,Russia,32,2023-08-26,Premium Individual,Active,0,0,No,No,4,14.93,J-Pop,Radio,Offline Party Mode,Car System,3,10
13058,Argentina,56,2020-09-15,Free,Inactive,9,1,Yes,No,3,8.57,Punk,AI DJ,Mood-based Auto Playlists,Car System,13,9
49849,Nigeria,34,2021-12-22,Free,Active,3,1,No,No,4,12.75,Pop,Offline Mode,Concert Alerts,Desktop,6,12
11205,Egypt,38,2022-11-05,Student,Active,2,0,No,No,4,8.32,Hip-Hop,Daily Mix,Concert Alerts,Desktop,7,9
7174,Netherlands,43,2018-04-16,Premium Family,Active,1,0,No,No,5,9.87,Latin,Discover Weekly,AI DJ,Mobile,7,5
9102,Kenya,26,2026-11-14,Premium Family,Active,0,0,No,No,4,10.68,Techno,Offline Mode,VR Concert Experience,Car System,13,15
26014,Egypt,48,2024-03-26,Premium Individual,Active,2,0,No,No,4,4.35,Electronic,Discover Weekly,Music History Analytics,Desktop,5,10
10527,Japan,24,2024-05-16,Premium Individual,Active,5,1,Yes,Yes,2,9.12,Lo-fi,AI DJ,Better AI Recommendations,Desktop,6,17
28570,Sweden,18,2024-03-26,Premium Individual,Active,2,0,No,No,3,7.35,J-Pop,Lyrics,Song Identification,Desktop,5,12
42980,Japan,22,2018-03-19,Free,Inactive,3,1,No,No,5,0.0,Pop,AI DJ,Lyrics Translation,Smart Speaker,15,9
49309,Germany,41,2023-12-12,Premium Individual,Active,1,0,No,No,5,6.35,Ambient,Discover Weekly,Social Listening,Tablet,4,6
41855,Norway,55,2023-09-19,Premium Individual,Active,2,0,No,No,2,9.66,Hip-Hop,Lyrics,Better AI Recommendations,Mobile,3,15
36374,Japan,19,2021-07-14,Student,Active,0,0,Yes,No,5,6.55,Pop,Podcasts,Offline Party Mode,Mobile,9,10
9091,Egypt,24,2023-12-02,Premium Individual,Active,0,0,No,No,4,15.17,Folk,AI DJ,Music History Analytics,Mobile,9,6
9946,Argentina,25,2018-04-18,Free,Active,0,0,No,No,4,10.79,Pop,Daily Mix,AI DJ,Mobile,6,6
27389,Spain,19,2018-02-14,Premium Family,Inactive,4,1,Yes,No,2,2.45,Folk,Podcasts,Lyrics Translation,Desktop,7,11
13651,Colombia,33,2020-02-18,Premium Duo,Active,2,0,No,No,2,10.12,Blues,Radio,Offline Party Mode,Desktop,7,10
18032,Brazil,19,2022-06-06,Free,Active,0,0,No,No,4,9.9,Classical,Podcasts,Offline Party Mode,Mobile,7,11
34737,Norway,42,2018-07-17,Free,Active,1,0,Yes,No,3,10.43,Hip-Hop,Lyrics,Offline Party Mode,Tablet,5,7
37636,Argentina,30,2020-07-17,Free,Active,0,0,Yes,No,4,5.65,Hip-Hop,Podcasts,AI DJ,Desktop,9,8
18532,Canada,35,2020-07-11,Student,Active,1,0,No,No,1,6.47,Blues,Podcasts,HiFi Audio,Desktop,13,8
31850,Russia,52,2025-10-13,Free,Active,1,0,Yes,No,4,8.04,Jazz,Discover Weekly,AI DJ,Desktop,7,4
807,France,33,2021-06-27,Student,Inactive,3,1,No,No,3,13.63,K-Pop,Discover Weekly,HiFi Audio,Mobile,9,10
48969,South Africa,55,2020-08-13,Premium Family,Inactive,7,1,Yes,Yes,4,10.64,Classical,Discover Weekly,Mood-based Auto Playlists,Tablet,4,8
17790,Egypt,49,2024-12-17,Free,Inactive,3,1,Yes,No,3,3.64,Latin,Radio,Mood-based Auto Playlists,Smart Speaker,6,12
32299,Philippines,45,2018-01-10,Student,Active,0,0,No,No,3,7.51,Afrobeat,Playlists,Offline Party Mode,Desktop,11,10
23449,South Africa,27,2026-05-03,Student,Inactive,5,1,No,No,3,10.18,Rock,Discover Weekly,Song Identification,Smart Speaker,3,8
11509,Russia,20,2019-09-30,Premium Duo,Active,1,0,No,No,5,12.05,Classical,Discover Weekly,Social Listening,Mobile,8,9
26801,Thailand,54,2023-06-07,Student,Active,0,0,No,No,3,11.83,Electronic,Offline Mode,HiFi Audio,Mobile,11,8
19674,UK,17,2020-04-22,Premium Family,Active,1,0,Yes,Yes,5,2.63,Techno,Playlists,HiFi Audio,Mobile,4,14
5621,Russia,43,2025-03-24,Premium Family,Active,1,0,No,No,5,8.12,Blues,Radio,Offline Party Mode,Desktop,8,7
25390,Netherlands,20,2023-06-25,Premium Duo,Active,1,0,No,No,4,14.1,Rock,Lyrics,Concert Alerts,Desktop,13,9
24673,China,45,2024-10-06,Premium Individual,Inactive,4,1,Yes,No,4,12.7,R&B,Discover Weekly,HiFi Audio,Mobile,11,8
26960,Brazil,17,2020-01-08,Free,Active,1,0,No,No,5,6.86,Country,Discover Weekly,Music History Analytics,Mobile,7,13
15316,Italy,54,2022-12-25,Premium Family,Active,0,0,No,No,4,13.5,Bollywood,Lyrics,AI DJ,Desktop,6,10
35567,Netherlands,40,2021-10-08,Premium Individual,Active,1,0,No,No,5,6.53,Blues,Discover Weekly,Lyrics Translation,Desktop,8,7
7936,Thailand,43,2018-08-01,Free,Inactive,3,1,No,No,5,14.18,Blues,Lyrics,Concert Alerts,Desktop,8,6
33128,Thailand,17,2020-10-04,Free,Active,0,0,No,No,5,8.3,Jazz,Lyrics,HiFi Audio,Smart Speaker,10,15
47372,India,49,2024-12-12,Student,Active,0,0,No,No,5,12.82,Electronic,Podcasts,Offline Party Mode,Smart Speaker,5,17
28507,Turkey,57,2021-08-06,Student,Active,0,0,No,No,3,4.01,Ambient,Lyrics,Offline Party Mode,Mobile,5,9
20605,Thailand,53,2018-02-04,Premium Duo,Active,0,0,Yes,Yes,4,13.54,Techno,Podcasts,HiFi Audio,Car System,8,12
48844,Netherlands,20,2021-08-20,Free,Active,2,0,Yes,No,3,8.29,Country,Podcasts,HiFi Audio,Car System,14,11
47314,South Korea,23,2021-12-21,Free,Active,2,0,No,No,1,8.67,Country,Radio,Offline Party Mode,Desktop,11,9
7036,Russia,52,2023-05-23,Premium Individual,Active,0,0,Yes,No,4,9.61,Techno,Lyrics,Song Identification,Tablet,4,10
10100,Germany,33,2023-12-23,Free,Active,1,0,No,No,3,4.33,Rock,Offline Mode,Lyrics Translation,Mobile,7,6
9734,Netherlands,52,2026-12-30,Free,Active,2,0,Yes,Yes,2,16.61,Bollywood,Playlists,Offline Party Mode,Mobile,10,15
10614,South Korea,27,2020-10-31,Premium Individual,Active,1,0,Yes,Yes,4,11.27,R&B,Playlists,Song Identification,Smart Speaker,11,10
35624,Germany,35,2021-12-06,Premium Individual,Inactive,4,1,No,No,3,0.0,Classical,Lyrics,Mood-based Auto Playlists,Desktop,6,10
47761,Sweden,47,2020-12-21,Free,Active,1,0,Yes,No,4,8.9,Classical,Radio,Offline Party Mode,Smart Speaker,4,11
16996,Norway,51,2023-07-11,Student,Active,1,0,No,No,5,7.37,Hip-Hop,Playlists,Concert Alerts,Mobile,10,10
33179,Kenya,43,2022-03-28,Premium Individual,Active,0,0,No,No,4,16.25,Funk,Radio,HiFi Audio,Mobile,7,6
9139,Turkey,46,2024-04-26,Free,Active,1,0,No,No,4,16.12,K-Pop,AI DJ,Mood-based Auto Playlists,Car System,4,15
18278,Thailand,58,2022-06-02,Free,Active,1,0,Yes,No,3,13.63,K-Pop,Playlists,Better AI Recommendations,Car System,6,19
31204,South Korea,32,2021-04-11,Premium Individual,Inactive,3,1,No,No,5,13.26,Bollywood,Lyrics,Offline Party Mode,Mobile,11,7
16926,Thailand,42,2018-08-12,Premium Duo,Active,0,0,No,No,1,15.93,Indie,Discover Weekly,Offline Party Mode,Mobile,7,9
46862,Turkey,56,2024-08-06,Premium Family,Active,0,0,No,No,4,14.03,Indie,AI DJ,Vocal Remover,Desktop,11,12
23030,Indonesia,22,2020-08-30,Student,Active,1,0,Yes,No,3,15.85,Classical,Daily Mix,HiFi Audio,Mobile,8,14
26805,Thailand,44,2023-03-27,Free,Active,0,0,Yes,No,3,12.27,Classical,Podcasts,Concert Alerts,Mobile,6,13
21628,Netherlands,32,2021-01-07,Student,Active,0,0,No,No,5,10.21,Jazz,AI DJ,Concert Alerts,Desktop,9,8
27105,Mexico,42,2022-08-11,Premium Individual,Active,1,0,No,No,3,4.68,J-Pop,Discover Weekly,Mood-based Auto Playlists,Smart Speaker,10,9
5032,Italy,46,2020-03-15,Premium Individual,Inactive,6,1,No,No,5,10.6,Pop,Offline Mode,Mood-based Auto Playlists,Desktop,10,11
11054,Egypt,22,2024-11-09,Free,Active,0,0,No,No,4,12.96,Ambient,Playlists,Lyrics Translation,Mobile,13,11
396,South Africa,54,2021-02-10,Premium Individual,Inactive,5,1,No,No,4,6.86,Punk,Daily Mix,Offline Party Mode,Desktop,8,10
9372,China,41,2020-11-30,Free,Active,0,0,No,No,5,6.33,J-Pop,Podcasts,Mood-based Auto Playlists,Car System,8,12
35586,Thailand,46,2025-10-28,Premium Individual,Inactive,8,1,Yes,No,5,5.78,Hip-Hop,Discover Weekly,Vocal Remover,Mobile,12,7
46898,France,39,2019-06-26,Premium Individual,Active,2,0,Yes,No,3,17.21,Ambient,Podcasts,Mood-based Auto Playlists,Desktop,11,9
9680,Nigeria,40,2021-03-15,Free,Active,0,0,Yes,Yes,5,14.37,Bollywood,Playlists,Vocal Remover,Mobile,13,10
49907,Philippines,50,2020-02-06,Free,Active,0,0,No,No,1,10.99,Bollywood,Daily Mix,Offline Party Mode,Smart Speaker,6,10
70,Saudi Arabia,19,2021-12-17,Premium Duo,Active,1,0,Yes,No,3,10.28,Techno,Radio,Concert Alerts,Mobile,9,12
25814,Norway,60,2020-11-30,Free,Active,0,0,Yes,No,3,11.53,Jazz,Lyrics,Lyrics Translation,Desktop,7,11
41484,Turkey,48,2018-07-31,Free,Active,2,0,No,No,4,5.31,Punk,AI DJ,Mood-based Auto Playlists,Desktop,6,12
35614,Nigeria,47,2018-04-12,Student,Inactive,3,1,Yes,No,4,8.54,Indie,AI DJ,Offline Party Mode,Smart Speaker,9,8
1119,Turkey,22,2021-09-13,Premium Duo,Active,1,0,Yes,No,3,5.25,Techno,Playlists,Mood-based Auto Playlists,Mobile,10,14
31024,Nigeria,19,2020-12-20,Free,Active,2,0,No,No,5,14.97,Blues,Lyrics,VR Concert Experience,Tablet,4,7
46912,South Korea,46,2023-01-07,Free,Active,2,0,Yes,No,3,15.96,Punk,Lyrics,AI DJ,Mobile,14,13
25238,Brazil,50,2024-08-24,Student,Active,2,0,Yes,No,4,10.9,Rock,Offline Mode,Song Identification,Mobile,5,9
42663,Indonesia,52,2018-01-16,Free,Active,0,0,Yes,Yes,4,6.54,Electronic,Podcasts,Offline Party Mode,Desktop,8,12
29163,China,39,2022-08-11,Student,Active,2,0,Yes,Yes,2,6.97,J-Pop,Daily Mix,Offline Party Mode,Desktop,6,9
36013,Philippines,41,2021-10-09,Premium Individual,Active,2,0,No,No,3,11.48,Classical,Podcasts,Mood-based Auto Playlists,Tablet,7,12
6149,Japan,44,2021-12-31,Premium Individual,Active,0,0,No,No,3,12.55,K-Pop,Lyrics,Lyrics Translation,Mobile,5,9
31028,Brazil,29,2025-08-26,Free,Active,0,0,No,No,3,13.49,Ambient,Podcasts,Offline Party Mode,Mobile,9,10
6687,Sweden,33,2018-05-11,Premium Duo,Inactive,4,1,No,No,1,7.42,Jazz,Daily Mix,VR Concert Experience,Car System,5,11
26647,Philippines,60,2022-01-01,Free,Active,1,0,No,No,4,14.55,Lo-fi,Radio,HiFi Audio,Tablet,5,8
1746,Argentina,53,2021-11-22,Free,Active,0,0,Yes,No,4,9.63,Jazz,Discover Weekly,AI DJ,Car System,11,12
25167,Norway,31,2026-06-23,Premium Family,Inactive,5,1,No,No,5,8.07,Ambient,Podcasts,Offline Party Mode,Tablet,4,8
10775,Sweden,47,2026-10-26,Premium Duo,Active,0,0,Yes,No,3,13.96,Indie,Podcasts,Mood-based Auto Playlists,Mobile,10,11
10021,Turkey,34,2020-02-21,Free,Active,1,0,No,No,4,11.91,Techno,Podcasts,Lyrics Translation,Car System,8,10
46599,Thailand,48,2018-11-16,Free,Active,0,0,Yes,No,5,16.58,Soul,Discover Weekly,Concert Alerts,Mobile,13,8
2858,Australia,20,2022-03-31,Free,Active,6,1,Yes,No,5,5.41,Afrobeat,Podcasts,Offline Party Mode,Tablet,4,10
21729,Canada,51,2020-11-30,Free,Active,1,0,No,No,1,13.1,J-Pop,Offline Mode,Lyrics Translation,Mobile,7,7
39333,Philippines,47,2019-03-05,Premium Family,Active,0,0,No,No,5,14.7,Country,Discover Weekly,Mood-based Auto Playlists,Tablet,6,7
49618,South Africa,27,2021-06-30,Premium Individual,Active,1,0,No,No,3,8.81,Indie,Podcasts,Offline Party Mode,Mobile,5,10
35825,Turkey,50,2022-12-07,Student,Inactive,3,1,Yes,No,2,9.05,Afrobeat,Radio,Better AI Recommendations,Smart Speaker,12,12
12162,Saudi Arabia,36,2024-12-14,Premium Individual,Active,0,0,Yes,No,4,7.22,R&B,Podcasts,Mood-based Auto Playlists,Mobile,12,9
33605,Brazil,30,2022-07-07,Premium Duo,Active,1,0,Yes,No,3,12.32,Funk,Lyrics,AI DJ,Car System,6,14
14699,Nigeria,53,2018-09-26,Student,Active,2,0,Yes,No,4,10.67,Bollywood,Lyrics,Offline Party Mode,Desktop,7,16
21704,Germany,19,2026-05-31,Student,Active,0,0,Yes,Yes,3,6.87,Folk,Radio,Music History Analytics,Desktop,3,12
38191,South Korea,32,2023-10-11,Free,Active,1,0,Yes,No,3,11.53,Pop,Playlists,Offline Party Mode,Desktop,8,9
16776,Egypt,50,2023-08-25,Premium Individual,Active,2,0,Yes,No,2,8.54,Indie,AI DJ,Lyrics Translation,Car System,10,11
22496,Egypt,28,2020-08-25,Free,Active,1,0,Yes,No,4,7.15,Rock,Lyrics,Lyrics Translation,Mobile,4,8
45433,Sweden,37,2021-08-28,Premium Individual,Active,0,0,No,No,2,8.9,Hip-Hop,AI DJ,Offline Party Mode,Desktop,7,12
2144,Russia,39,2021-11-05,Free,Inactive,4,1,No,No,5,4.73,R&B,Podcasts,Offline Party Mode,Car System,3,4
46843,Thailand,22,2018-12-23,Premium Family,Active,0,0,No,No,5,5.61,Punk,Lyrics,Offline Party Mode,Mobile,16,7
34209,Netherlands,37,2024-05-21,Premium Individual,Active,0,0,Yes,Yes,4,6.85,Techno,Radio,HiFi Audio,Tablet,7,12
48205,Egypt,59,2022-02-03,Free,Active,1,0,Yes,No,5,8.16,Classical,Discover Weekly,Music History Analytics,Desktop,11,14
35497,Sweden,24,2021-09-09,Premium Individual,Active,2,0,No,No,4,19.7,Afrobeat,Podcasts,Mood-based Auto Playlists,Smart Speaker,2,11
4571,Brazil,57,2022-04-19,Free,Active,1,0,No,No,4,11.57,Country,Daily Mix,Mood-based Auto Playlists,Tablet,7,7
40814,Australia,33,2021-04-15,Premium Family,Active,0,0,Yes,No,3,13.41,R&B,Radio,VR Concert Experience,Smart Speaker,5,14
49765,Norway,40,2019-08-29,Free,Active,0,0,No,No,4,15.07,Bollywood,Radio,Lyrics Translation,Mobile,9,14
44628,Nigeria,18,2024-05-02,Premium Individual,Active,1,0,No,No,3,9.59,Bollywood,Daily Mix,Concert Alerts,Mobile,5,9
5002,Sweden,42,2022-09-14,Premium Individual,Active,2,0,No,No,5,9.44,Punk,Podcasts,HiFi Audio,Desktop,11,11
11330,Egypt,42,2024-02-23,Free,Active,1,0,No,No,4,7.91,Bollywood,AI DJ,Mood-based Auto Playlists,Smart Speaker,7,10
21322,Colombia,30,2021-09-26,Free,Active,2,0,Yes,No,4,8.58,Indie,Daily Mix,Vocal Remover,Desktop,9,9
45978,Indonesia,30,2021-11-12,Free,Active,0,0,Yes,Yes,5,8.77,Bollywood,AI DJ,Offline Party Mode,Mobile,7,10
20843,Italy,18,2020-05-04,Premium Duo,Active,0,0,No,No,3,11.24,Funk,AI DJ,HiFi Audio,Desktop,7,7
8029,Indonesia,56,2024-05-05,Free,Active,2,0,No,No,2,6.93,Rock,Offline Mode,Music History Analytics,Desktop,2,8
11757,Italy,59,2023-04-30,Free,Active,5,1,No,No,5,1.34,Electronic,Daily Mix,Music History Analytics,Desktop,9,11
14136,Nigeria,35,2020-01-18,Premium Individual,Inactive,4,1,No,No,5,8.62,Lo-fi,Daily Mix,Lyrics Translation,Smart Speaker,8,12
9876,Indonesia,59,2024-09-02,Free,Active,0,0,No,No,5,12.87,J-Pop,Discover Weekly,Lyrics Translation,Car System,9,9
46040,Nigeria,34,2020-11-06,Free,Active,0,0,No,No,5,5.26,Techno,Radio,Offline Party Mode,Car System,4,10
48978,Turkey,27,2020-07-29,Free,Active,2,0,No,No,4,8.46,Funk,Discover Weekly,Vocal Remover,Smart Speaker,11,9
18138,Brazil,54,2020-05-11,Premium Individual,Active,0,0,No,No,5,10.98,Techno,Lyrics,Offline Party Mode,Smart Speaker,7,15
1808,Nigeria,48,2018-09-15,Free,Active,1,0,No,No,4,6.88,Techno,Podcasts,VR Concert Experience,Desktop,7,8
5421,South Africa,21,2020-08-21,Free,Inactive,13,1,No,No,4,14.71,Bollywood,Playlists,Offline Party Mode,Mobile,6,8
47760,Turkey,26,2018-02-06,Free,Active,0,0,No,No,4,6.96,Rock,Playlists,VR Concert Experience,Mobile,5,14
1400,Brazil,37,2023-06-07,Free,Active,2,0,No,No,4,12.23,Jazz,Podcasts,Social Listening,Mobile,8,8
41506,UK,56,2022-10-17,Free,Active,1,0,No,No,4,10.19,Ambient,Offline Mode,Offline Party Mode,Tablet,5,10
47545,China,48,2022-10-13,Student,Active,2,0,No,No,3,10.06,K-Pop,Playlists,Lyrics Translation,Desktop,5,7
33690,Saudi Arabia,54,2024-05-11,Premium Family,Active,0,0,Yes,No,5,3.09,J-Pop,Discover Weekly,Lyrics Translation,Car System,8,9
21399,South Africa,49,2020-08-20,Free,Active,7,1,Yes,No,5,12.92,Funk,Discover Weekly,Concert Alerts,Desktop,8,13
33430,France,53,2022-01-14,Premium Individual,Active,0,0,No,No,5,2.76,Classical,Discover Weekly,Better AI Recommendations,Tablet,9,3
23226,Colombia,16,2020-11-20,Premium Individual,Active,1,0,No,No,5,7.12,Classical,Lyrics,HiFi Audio,Smart Speaker,7,9
974,Saudi Arabia,43,2020-12-01,Free,Inactive,3,1,No,No,3,12.73,Funk,Podcasts,HiFi Audio,Desktop,4,13
39962,South Korea,28,2022-09-15,Student,Active,0,0,No,No,4,9.3,Electronic,Radio,AI DJ,Desktop,7,13
32068,Japan,17,2020-02-09,Premium Duo,Active,1,0,No,No,4,12.66,Techno,AI DJ,HiFi Audio,Mobile,6,10
30718,Argentina,33,2018-06-02,Free,Inactive,5,1,Yes,No,3,9.52,Indie,Offline Mode,AI DJ,Desktop,16,11
34892,Italy,21,2025-04-09,Premium Family,Inactive,4,1,No,No,1,4.83,Indie,AI DJ,Offline Party Mode,Mobile,4,6
36778,Thailand,57,2020-01-26,Premium Duo,Inactive,4,1,No,No,2,12.15,Indie,Offline Mode,HiFi Audio,Smart Speaker,10,7
48592,Egypt,49,2021-06-19,Student,Active,0,0,No,No,2,8.53,Rock,Lyrics,Better AI Recommendations,Mobile,6,5
36445,South Korea,54,2024-10-03,Free,Active,2,0,No,No,4,10.72,Ambient,Offline Mode,Mood-based Auto Playlists,Smart Speaker,7,10
29421,South Africa,20,2023-03-30,Premium Individual,Active,0,0,No,No,1,5.82,Classical,Daily Mix,Mood-based Auto Playlists,Desktop,15,11
240,Canada,37,2024-05-23,Free,Active,2,0,Yes,No,2,11.79,Pop,Lyrics,Offline Party Mode,Mobile,12,6
21456,Spain,20,2024-06-06,Free,Active,1,0,Yes,No,4,5.89,Synthwave,Discover Weekly,Music History Analytics,Mobile,3,10
